season,team,week,n_first_rounders,n_top2_rounders,pct_drafted,roster_size,allpro_score,n_probowlers,n_top100
2012,PIT,5,9,12,0.7209302325581395,43,5.0,9,5.0
2012,PIT,6,9,12,0.7209302325581395,43,5.0,9,5.0
2012,PIT,7,9,12,0.6976744186046512,43,5.0,9,5.0
2012,PIT,8,9,12,0.6976744186046512,43,5.0,9,5.0
2012,PIT,9,9,12,0.7209302325581395,43,5.0,9,5.0
2012,PIT,10,9,12,0.6976744186046512,43,5.0,9,5.0
2012,PIT,11,9,12,0.6818181818181818,44,5.0,9,5.0
2012,PIT,12,10,13,0.6888888888888889,45,5.0,9,5.0
2012,PIT,13,11,14,0.6956521739130435,46,5.0,9,5.0
2012,PIT,14,11,14,0.6956521739130435,46,5.0,9,5.0
2012,PIT,15,10,13,0.6888888888888889,45,5.0,9,5.0
2012,PIT,16,11,14,0.7021276595744681,47,5.0,9,5.0
2012,PIT,17,11,14,0.6415094339622641,53,5.0,9,5.0
2012,SD,1,9,14,0.875,40,6.5,7,1.0
2012,SD,2,9,14,0.8536585365853658,41,6.5,7,1.0
2012,SD,3,9,14,0.8536585365853658,41,6.5,7,1.0
2012,SD,4,9,14,0.8536585365853658,41,6.5,7,1.0
2012,SD,5,9,14,0.8536585365853658,41,6.5,7,1.0
2012,SD,6,9,14,0.8536585365853658,41,6.5,7,1.0
2012,SD,7,9,14,0.8536585365853658,41,6.5,7,1.0
2012,SD,8,9,14,0.8292682926829268,41,5.5,6,1.0
2012,SD,9,9,14,0.8292682926829268,41,5.5,6,1.0
2012,SD,10,9,14,0.8292682926829268,41,5.5,6,1.0
2012,SD,11,9,14,0.8292682926829268,41,5.5,6,1.0
2012,SD,12,9,14,0.7906976744186046,43,5.5,6,1.0
2012,SD,13,9,14,0.7727272727272727,44,5.5,6,1.0
2012,SD,14,9,14,0.7608695652173914,46,5.5,6,1.0
2012,SD,15,9,14,0.7291666666666666,48,5.5,6,1.0
2012,SD,16,9,14,0.7058823529411765,51,5.5,6,1.0
2012,SD,17,9,14,0.6792452830188679,53,5.5,6,1.0
2012,SEA,1,6,12,0.7659574468085106,47,7.5,11,2.0
2012,SEA,2,6,12,0.7659574468085106,47,7.5,11,2.0
2012,SEA,3,6,12,0.7659574468085106,47,7.5,11,2.0
2012,SEA,4,6,12,0.7659574468085106,47,7.5,11,2.0
2012,SEA,5,6,12,0.7659574468085106,47,7.5,11,2.0
2012,SEA,6,6,12,0.7659574468085106,47,7.5,11,2.0
2012,SEA,7,6,12,0.7659574468085106,47,7.5,11,2.0
2012,SEA,8,6,12,0.7659574468085106,47,7.5,11,2.0
2012,SEA,9,6,12,0.7708333333333334,48,7.5,11,2.0
2012,SEA,10,6,12,0.7708333333333334,48,7.5,11,2.0
2012,SEA,11,6,12,0.7708333333333334,48,7.5,11,2.0
2012,SEA,12,6,12,0.7659574468085106,47,7.5,11,2.0
2012,SEA,13,6,12,0.7659574468085106,47,7.5,11,2.0
2012,SEA,14,5,11,0.7446808510638298,47,6.75,9,2.0
2012,SEA,15,5,11,0.75,48,6.75,9,2.0
2012,SEA,16,5,11,0.7346938775510204,49,6.75,9,2.0
2012,SEA,17,5,11,0.76,50,6.75,9,2.0
2012,SEA,18,5,11,0.7450980392156863,51,6.75,10,2.0
2012,SEA,19,5,11,0.7358490566037735,53,6.75,10,2.0
2012,SF,1,15,18,0.8333333333333334,48,12.0,13,7.0
2012,SF,2,15,18,0.8333333333333334,48,12.0,13,7.0
2012,SF,3,15,18,0.8297872340425532,47,12.0,13,7.0
2012,SF,4,15,18,0.8297872340425532,47,12.0,13,7.0
2012,SF,5,15,18,0.8297872340425532,47,12.0,13,7.0
2012,SF,6,15,18,0.8333333333333334,48,12.0,13,7.0
2012,SF,7,15,18,0.8333333333333334,48,12.0,13,7.0
2012,SF,8,15,18,0.8333333333333334,48,12.0,13,7.0
2012,SF,9,15,18,0.8333333333333334,48,12.0,13,7.0
2012,SF,10,15,18,0.8333333333333334,48,12.0,13,7.0
2012,SF,11,15,18,0.8333333333333334,48,12.0,13,7.0
2012,SF,12,15,18,0.8333333333333334,48,12.0,13,7.0
2012,SF,13,15,18,0.8,50,12.0,13,7.0
2012,SF,14,15,18,0.8,50,12.0,13,7.0
2012,SF,15,15,18,0.8,50,12.0,13,7.0
2012,SF,16,15,18,0.803921568627451,51,12.0,13,7.0
2012,SF,17,15,18,0.7884615384615384,52,12.0,13,7.0
2012,SF,18,15,18,0.7884615384615384,52,12.0,13,7.0
2012,SF,19,15,18,0.7884615384615384,52,12.0,13,7.0
2012,SF,20,15,18,0.7735849056603774,53,12.0,13,7.0
2012,SF,21,15,18,0.7735849056603774,53,12.0,13,7.0
2012,STL,1,5,13,0.6382978723404256,47,4.0,5,3.0
2012,STL,2,5,14,0.6382978723404256,47,3.0,4,3.0
2012,STL,3,5,14,0.6458333333333334,48,3.0,4,3.0
2012,STL,4,5,14,0.6530612244897959,49,3.0,4,3.0
2012,STL,5,5,14,0.6530612244897959,49,3.0,4,3.0
2012,STL,6,5,14,0.6530612244897959,49,3.0,4,3.0
2012,STL,7,5,14,0.6530612244897959,49,3.0,4,3.0
2012,STL,8,6,15,0.66,50,3.0,4,3.0
2012,STL,9,6,15,0.66,50,3.0,4,3.0
2012,STL,10,6,15,0.66,50,3.0,4,3.0
2012,STL,11,6,15,0.6470588235294118,51,3.0,4,3.0
2012,STL,12,6,15,0.6538461538461539,52,4.0,5,3.0
2012,STL,13,6,15,0.6538461538461539,52,4.0,5,3.0
2012,STL,14,6,15,0.6538461538461539,52,4.0,5,3.0
2012,STL,15,6,15,0.6538461538461539,52,4.0,5,3.0
2012,STL,16,6,15,0.6415094339622641,53,4.0,5,3.0
2012,STL,17,6,15,0.6415094339622641,53,4.0,5,3.0
2012,TB,1,6,9,0.7209302325581395,43,2.5,4,1.0
2012,TB,2,6,9,0.7209302325581395,43,2.5,4,1.0
2012,TB,3,6,9,0.7333333333333333,45,2.5,4,1.0
2012,TB,4,6,10,0.7333333333333333,45,3.25,4,1.0
2012,TB,5,6,10,0.7391304347826086,46,3.25,4,1.0
2012,TB,6,5,9,0.717391304347826,46,3.25,4,1.0
2012,TB,7,5,9,0.7111111111111111,45,3.25,4,1.0
2012,TB,8,5,10,0.717391304347826,46,3.25,4,1.0
2012,TB,9,5,10,0.7021276595744681,47,3.25,4,1.0
2012,TB,10,5,10,0.6956521739130435,46,3.25,4,1.0
2012,TB,11,5,10,0.6808510638297872,47,3.25,4,1.0
2012,TB,12,5,10,0.6666666666666666,48,3.25,4,1.0
2012,TB,13,5,9,0.6326530612244898,49,3.25,4,1.0
2012,TB,14,5,9,0.66,50,3.25,4,1.0
2012,TB,15,5,9,0.6666666666666666,51,3.25,4,1.0
2012,TB,16,5,9,0.6730769230769231,52,3.25,4,1.0
2012,TB,17,5,10,0.6792452830188679,53,3.25,4,1.0
2012,TEN,1,6,10,0.7674418604651163,43,5.5,5,0.0
2012,TEN,2,7,12,0.7727272727272727,44,5.5,5,0.0
2012,TEN,3,7,12,0.7727272727272727,44,5.5,5,0.0
2012,TEN,4,7,12,0.7727272727272727,44,5.5,5,0.0
2012,TEN,5,7,12,0.7727272727272727,44,5.5,5,0.0
2012,TEN,6,7,12,0.7727272727272727,44,5.5,5,0.0
2012,TEN,7,7,12,0.7727272727272727,44,5.5,5,0.0
2012,TEN,8,7,12,0.7608695652173914,46,5.5,5,0.0
2012,TEN,9,7,12,0.7608695652173914,46,5.5,5,0.0
2012,TEN,10,7,12,0.75,48,5.5,5,0.0
2012,TEN,11,7,12,0.75,48,5.5,5,0.0
2012,TEN,12,7,12,0.7659574468085106,47,5.5,5,0.0
2012,TEN,13,7,12,0.75,48,5.5,5,0.0
2012,TEN,14,7,12,0.7254901960784313,51,5.5,5,0.0
2012,TEN,15,7,12,0.7115384615384616,52,5.5,5,0.0
2012,TEN,16,7,12,0.7115384615384616,52,5.5,5,0.0
2012,TEN,17,7,12,0.6981132075471698,53,5.5,5,0.0
2012,WAS,1,6,11,0.75,44,2.5,2,1.0
2012,WAS,2,6,11,0.7727272727272727,44,2.5,2,1.0
2012,WAS,3,6,11,0.782608695652174,46,2.5,2,1.0
2012,WAS,4,6,11,0.7608695652173914,46,2.5,2,1.0
2012,WAS,5,6,11,0.7608695652173914,46,2.5,2,1.0
2012,WAS,6,6,11,0.723404255319149,47,2.5,2,1.0
2012,WAS,7,6,11,0.723404255319149,47,2.5,2,1.0
2012,WAS,8,6,11,0.7291666666666666,48,3.0,3,1.0
2012,WAS,9,6,11,0.7291666666666666,48,3.0,3,1.0
2012,WAS,10,6,11,0.7142857142857143,49,3.0,3,1.0
2012,WAS,11,6,11,0.7142857142857143,49,3.0,3,1.0
2012,WAS,12,6,11,0.72,50,3.0,3,1.0
2012,WAS,13,6,11,0.7450980392156863,51,3.0,3,1.0
2012,WAS,14,6,10,0.7450980392156863,51,3.0,3,1.0
2012,WAS,15,6,10,0.7450980392156863,51,3.0,3,1.0
2012,WAS,16,6,10,0.7307692307692307,52,3.0,3,1.0
2012,WAS,17,6,10,0.7307692307692307,52,3.0,3,1.0
2012,WAS,18,6,11,0.7358490566037735,53,3.0,3,1.0
2013,ARI,1,8,15,0.8085106382978723,47,4.75,5,2.0
2013,ARI,2,8,15,0.7872340425531915,47,4.75,5,2.0
2013,ARI,3,8,15,0.7872340425531915,47,4.75,5,2.0
2013,ARI,4,8,15,0.7916666666666666,48,4.75,5,2.0
2013,ARI,5,8,16,0.78,50,5.75,6,3.0
2013,ARI,6,8,16,0.78,50,5.75,6,3.0
2013,ARI,7,8,16,0.78,50,5.75,6,3.0
2013,ARI,8,8,16,0.78,50,5.75,6,3.0
2013,ARI,9,8,16,0.78,50,5.75,6,3.0
2013,ARI,10,8,16,0.7647058823529411,51,5.75,6,3.0
2013,ARI,11,8,16,0.7647058823529411,51,5.75,6,3.0
2013,ARI,12,8,16,0.75,52,5.75,6,3.0
2013,ARI,13,8,16,0.75,52,5.75,6,3.0
2013,ARI,14,8,16,0.75,52,5.75,6,3.0
2013,ARI,15,8,16,0.7547169811320755,53,5.75,6,3.0
2013,ARI,16,8,16,0.7547169811320755,53,5.75,6,3.0
2013,ARI,17,8,16,0.7547169811320755,53,5.75,6,3.0
2013,ATL,1,7,14,0.7608695652173914,46,8.5,7,3.0
2013,ATL,2,7,14,0.7608695652173914,46,8.5,7,3.0
2013,ATL,3,6,13,0.7446808510638298,47,7.5,7,3.0
2013,ATL,4,6,13,0.7446808510638298,47,7.5,7,3.0
2013,ATL,5,6,13,0.7446808510638298,47,7.5,7,3.0
2013,ATL,6,6,13,0.7446808510638298,47,7.5,7,3.0
2013,ATL,7,6,13,0.7291666666666666,48,7.5,7,3.0
2013,ATL,8,6,13,0.7291666666666666,48,7.5,7,3.0
2013,ATL,9,6,13,0.7291666666666666,48,7.5,7,3.0
2013,ATL,10,6,13,0.7291666666666666,48,7.5,7,3.0
2013,ATL,11,7,14,0.74,50,8.5,7,3.0
2013,ATL,12,7,14,0.74,50,8.5,7,3.0
2013,ATL,13,7,14,0.7254901960784313,51,8.5,7,3.0
2013,ATL,14,7,14,0.7254901960784313,51,8.5,7,3.0
2013,ATL,15,7,14,0.7254901960784313,51,8.5,7,3.0
2013,ATL,16,7,14,0.7254901960784313,51,8.5,7,3.0
2013,ATL,17,7,14,0.6981132075471698,53,8.5,7,3.0
2013,BAL,1,9,15,0.7708333333333334,48,11.75,10,5.0
2013,BAL,2,9,15,0.7916666666666666,48,11.75,10,5.0
2013,BAL,3,9,15,0.7916666666666666,48,11.75,10,5.0
2013,BAL,4,9,15,0.7916666666666666,48,11.75,10,5.0
2013,BAL,5,10,16,0.7959183673469388,49,11.75,10,5.0
2013,BAL,6,10,16,0.7959183673469388,49,11.75,10,5.0
2013,BAL,7,10,16,0.78,50,11.75,10,5.0
2013,BAL,8,9,15,0.7755102040816326,49,11.75,9,5.0
2013,BAL,9,8,14,0.7450980392156863,51,10.75,9,5.0
2013,BAL,10,8,14,0.75,52,10.75,9,5.0
2013,BAL,11,8,14,0.75,52,10.75,9,5.0
2013,BAL,12,8,14,0.75,52,10.75,9,5.0
2013,BAL,13,8,14,0.75,52,10.75,9,5.0
2013,BAL,14,8,14,0.75,52,10.75,9,6.0
2013,BAL,15,8,14,0.7547169811320755,53,10.75,9,6.0
2013,BAL,16,8,14,0.7547169811320755,53,10.75,9,6.0
2013,BAL,17,8,14,0.7547169811320755,53,10.75,9,6.0
2013,BUF,1,9,14,0.7333333333333333,45,4.75,4,1.0
2013,BUF,2,9,14,0.7333333333333333,45,4.75,4,1.0
2013,BUF,3,9,14,0.7333333333333333,45,4.75,4,1.0
2013,BUF,4,9,14,0.7333333333333333,45,4.75,4,1.0
2013,BUF,5,9,14,0.7333333333333333,45,4.75,4,1.0
2013,BUF,6,9,14,0.6875,48,5.25,4,1.0
2013,BUF,7,9,14,0.6938775510204082,49,5.25,4,1.0
2013,BUF,8,9,14,0.68,50,5.25,4,1.0
2013,BUF,9,9,14,0.6666666666666666,51,5.25,4,1.0
2013,BUF,10,9,14,0.6666666666666666,51,5.25,4,1.0
2013,BUF,11,9,14,0.6666666666666666,51,5.25,4,1.0
2013,BUF,12,9,14,0.6538461538461539,52,5.25,4,1.0
2013,BUF,13,9,14,0.6538461538461539,52,5.25,4,1.0
2013,BUF,14,9,14,0.6538461538461539,52,5.25,4,1.0
2013,BUF,15,9,14,0.6730769230769231,52,5.25,4,1.0
2013,BUF,16,9,14,0.6730769230769231,52,5.25,4,1.0
2013,BUF,17,9,14,0.660377358490566,53,5.25,4,1.0
2013,CAR,1,9,13,0.6666666666666666,45,6.5,7,1.0
2013,CAR,2,9,13,0.6739130434782609,46,6.5,7,1.0
2013,CAR,3,9,14,0.6808510638297872,47,6.5,7,1.0
2013,CAR,4,9,14,0.6808510638297872,47,6.5,7,1.0
2013,CAR,5,8,13,0.6739130434782609,46,5.75,6,1.0
2013,CAR,6,8,13,0.6666666666666666,48,5.75,6,1.0
2013,CAR,7,8,13,0.673469387755102,49,5.75,6,1.0
2013,CAR,8,8,13,0.68,50,5.75,6,1.0
2013,CAR,9,9,14,0.6862745098039216,51,5.75,6,1.0
2013,CAR,10,9,14,0.6923076923076923,52,5.75,6,1.0
2013,CAR,11,9,14,0.6981132075471698,53,5.75,6,1.0
2013,CAR,12,9,14,0.6981132075471698,53,5.75,6,1.0
2013,CAR,13,9,14,0.6981132075471698,53,5.75,6,1.0
2013,CAR,14,9,14,0.6981132075471698,53,5.75,6,1.0
2013,CAR,15,9,14,0.6981132075471698,53,5.75,6,1.0
2013,CAR,16,9,14,0.6981132075471698,53,5.75,6,1.0
2013,CAR,17,9,14,0.6981132075471698,53,5.75,6,1.0
2013,CAR,18,9,14,0.6981132075471698,53,5.75,6,1.0
2013,CAR,19,9,14,0.6981132075471698,53,5.75,6,1.0
2013,CHI,1,4,12,0.8222222222222222,45,6.25,9,4.0
2013,CHI,2,4,12,0.8444444444444444,45,6.25,9,4.0
2013,CHI,3,4,12,0.8444444444444444,45,6.25,9,4.0
2013,CHI,4,4,12,0.8478260869565217,46,6.25,9,4.0
2013,CHI,5,4,12,0.8478260869565217,46,6.25,9,4.0
2013,CHI,6,4,12,0.8478260869565217,46,6.25,9,4.0
2013,CHI,7,4,12,0.8297872340425532,47,6.25,9,4.0
2013,CHI,8,4,12,0.8333333333333334,48,6.25,9,4.0
2013,CHI,9,4,12,0.8333333333333334,48,6.25,9,4.0
2013,CHI,10,4,12,0.8367346938775511,49,7.25,10,4.0
2013,CHI,11,4,12,0.8431372549019608,51,7.25,10,4.0
2013,CHI,12,4,12,0.8431372549019608,51,7.25,10,4.0
2013,CHI,13,4,12,0.8431372549019608,51,7.25,10,4.0
2013,CHI,14,4,12,0.8431372549019608,51,7.25,10,4.0
2013,CHI,15,4,12,0.8431372549019608,51,7.25,10,4.0
2013,CHI,16,4,12,0.8269230769230769,52,7.25,10,4.0
2013,CHI,17,4,12,0.8113207547169812,53,7.25,10,4.0
2013,CIN,1,9,17,0.7555555555555555,45,3.5,5,1.0
2013,CIN,2,9,17,0.7555555555555555,45,3.5,5,1.0
2013,CIN,3,9,17,0.7608695652173914,46,3.5,5,1.0
2013,CIN,4,9,17,0.782608695652174,46,3.5,5,1.0
2013,CIN,5,9,17,0.782608695652174,46,3.5,5,1.0
2013,CIN,6,9,17,0.782608695652174,46,3.5,5,1.0
2013,CIN,7,9,17,0.782608695652174,46,3.5,5,1.0
2013,CIN,8,9,17,0.782608695652174,46,3.5,5,1.0
2013,CIN,9,9,17,0.75,48,3.5,5,1.0
2013,CIN,10,9,17,0.75,48,3.5,5,1.0
2013,CIN,11,9,17,0.7659574468085106,47,3.5,5,1.0
2013,CIN,12,9,17,0.7708333333333334,48,3.5,5,1.0
2013,CIN,13,9,17,0.7708333333333334,48,3.5,5,1.0
2013,CIN,14,9,17,0.7551020408163265,49,3.5,5,1.0
2013,CIN,15,9,17,0.74,50,3.5,5,1.0
2013,CIN,16,9,17,0.74,50,3.5,5,1.0
2013,CIN,17,9,17,0.74,50,3.5,5,1.0
2013,CIN,18,9,17,0.7169811320754716,53,3.5,5,1.0
2013,CLE,1,8,14,0.6590909090909091,44,3.0,3,1.0
2013,CLE,2,8,14,0.6590909090909091,44,3.0,3,1.0
2013,CLE,3,8,15,0.6666666666666666,45,3.0,4,0.0
2013,CLE,4,8,15,0.6666666666666666,45,3.0,4,0.0
2013,CLE,5,8,15,0.6666666666666666,45,3.0,4,0.0
2013,CLE,6,8,15,0.6666666666666666,45,3.0,4,0.0
2013,CLE,7,8,15,0.6666666666666666,45,3.0,4,0.0
2013,CLE,8,8,15,0.6595744680851063,47,3.0,4,0.0
2013,CLE,9,8,15,0.6666666666666666,48,3.0,4,0.0
2013,CLE,10,8,15,0.673469387755102,49,3.0,4,0.0
2013,CLE,11,8,15,0.673469387755102,49,3.0,4,0.0
2013,CLE,12,8,15,0.66,50,3.0,4,0.0
2013,CLE,13,8,15,0.66,50,3.0,4,0.0
2013,CLE,14,8,15,0.6274509803921569,51,3.0,4,0.0
2013,CLE,15,8,15,0.6346153846153846,52,3.0,4,0.0
2013,CLE,16,8,15,0.6346153846153846,52,3.0,4,0.0
2013,CLE,17,8,15,0.6226415094339622,53,3.0,4,0.0
2013,DAL,1,6,9,0.6521739130434783,46,4.0,4,3.0
2013,DAL,2,6,9,0.6521739130434783,46,4.0,4,3.0
2013,DAL,3,6,9,0.6444444444444445,45,4.0,4,3.0
2013,DAL,4,6,9,0.6595744680851063,47,4.0,4,3.0
2013,DAL,5,6,9,0.6595744680851063,47,4.0,4,3.0
2013,DAL,6,6,9,0.6382978723404256,47,4.0,4,3.0
2013,DAL,7,6,9,0.6521739130434783,46,4.0,4,3.0
2013,DAL,8,6,9,0.6304347826086957,46,4.0,4,3.0
2013,DAL,9,6,10,0.625,48,4.0,4,3.0
2013,DAL,10,6,10,0.625,48,4.0,4,3.0
2013,DAL,11,6,10,0.6326530612244898,49,4.0,4,3.0
2013,DAL,12,6,10,0.6326530612244898,49,4.0,4,3.0
2013,DAL,13,6,10,0.64,50,4.0,4,3.0
2013,DAL,14,6,10,0.6274509803921569,51,4.0,4,3.0
2013,DAL,15,6,10,0.6274509803921569,51,4.0,4,3.0
2013,DAL,16,6,10,0.6037735849056604,53,4.0,4,3.0
2013,DAL,17,6,10,0.6037735849056604,53,4.0,4,3.0
2013,DEN,1,8,12,0.7021276595744681,47,3.75,7,4.0
2013,DEN,2,8,12,0.7021276595744681,47,3.75,7,4.0
2013,DEN,3,8,13,0.7083333333333334,48,3.75,7,4.0
2013,DEN,4,8,13,0.7083333333333334,48,3.75,7,4.0
2013,DEN,5,8,13,0.7083333333333334,48,3.75,7,4.0
2013,DEN,6,8,13,0.7083333333333334,48,3.75,7,4.0
2013,DEN,7,8,13,0.723404255319149,47,3.75,7,4.0
2013,DEN,8,8,13,0.723404255319149,47,3.75,7,4.0
2013,DEN,9,8,13,0.723404255319149,47,3.75,7,4.0
2013,DEN,10,8,13,0.7291666666666666,48,3.75,7,4.0
2013,DEN,11,8,13,0.7291666666666666,48,3.75,7,4.0
2013,DEN,12,9,14,0.7346938775510204,49,4.75,7,4.0
2013,DEN,13,9,14,0.74,50,4.75,7,4.0
2013,DEN,14,9,14,0.74,50,4.75,7,4.0
2013,DEN,15,9,14,0.74,50,4.75,7,4.0
2013,DEN,16,9,14,0.74,50,4.75,7,4.0
2013,DEN,17,9,14,0.7450980392156863,51,4.75,7,4.0
2013,DEN,18,9,14,0.7450980392156863,51,4.75,7,4.0
2013,DEN,19,9,14,0.7450980392156863,51,4.75,7,4.0
2013,DEN,20,9,14,0.7358490566037735,53,4.75,7,4.0
2013,DEN,21,9,14,0.7358490566037735,53,4.75,7,4.0
2013,DET,1,7,14,0.8,45,6.25,4,4.0
2013,DET,2,7,14,0.8,45,6.25,4,4.0
2013,DET,3,7,14,0.8,45,6.25,4,4.0
2013,DET,4,7,14,0.8043478260869565,46,6.25,4,4.0
2013,DET,5,7,14,0.7872340425531915,47,6.25,4,4.0
2013,DET,6,7,14,0.7872340425531915,47,6.25,4,4.0
2013,DET,7,7,14,0.7708333333333334,48,6.25,4,4.0
2013,DET,8,7,14,0.7708333333333334,48,6.25,4,4.0
2013,DET,9,7,14,0.7708333333333334,48,6.25,4,4.0
2013,DET,10,7,14,0.7708333333333334,48,6.25,4,4.0
2013,DET,11,7,14,0.7708333333333334,48,6.25,4,4.0
2013,DET,12,7,14,0.7708333333333334,48,6.25,4,4.0
2013,DET,13,7,14,0.7551020408163265,49,6.25,4,4.0
2013,DET,14,7,14,0.76,50,6.25,4,4.0
2013,DET,15,7,14,0.76,50,6.25,4,4.0
2013,DET,16,7,14,0.76,50,6.25,4,4.0
2013,DET,17,7,14,0.7358490566037735,53,6.25,4,4.0
2013,GB,1,7,11,0.6511627906976745,43,7.0,6,1.0
2013,GB,2,7,11,0.6511627906976745,43,7.0,6,1.0
2013,GB,3,7,11,0.6511627906976745,43,7.0,6,1.0
2013,GB,4,7,11,0.6666666666666666,42,7.0,6,1.0
2013,GB,5,7,11,0.6511627906976745,43,7.0,6,1.0
2013,GB,6,7,11,0.6511627906976745,43,7.0,6,1.0
2013,GB,7,7,10,0.6511627906976745,43,7.0,6,1.0
2013,GB,8,7,10,0.6511627906976745,43,7.0,6,1.0
2013,GB,9,7,10,0.6511627906976745,43,7.0,6,1.0
2013,GB,10,8,11,0.6444444444444445,45,7.0,6,1.0
2013,GB,11,8,11,0.6521739130434783,46,7.0,6,1.0
2013,GB,12,8,12,0.6458333333333334,48,7.0,6,1.0
2013,GB,13,8,12,0.6326530612244898,49,7.0,6,1.0
2013,GB,14,8,12,0.62,50,7.0,6,1.0
2013,GB,15,8,12,0.6274509803921569,51,7.0,6,1.0
2013,GB,16,8,12,0.6274509803921569,51,7.0,6,1.0
2013,GB,17,8,13,0.6226415094339622,53,7.0,6,1.0
2013,GB,18,8,13,0.6226415094339622,53,7.0,6,1.0
2013,HOU,1,7,11,0.8,40,7.0,7,3.0
2013,HOU,2,7,11,0.8048780487804879,41,7.0,8,3.0
2013,HOU,3,7,11,0.8048780487804879,41,7.0,8,3.0
2013,HOU,4,7,11,0.8048780487804879,41,7.0,8,3.0
2013,HOU,5,7,11,0.8048780487804879,41,7.0,8,3.0
2013,HOU,6,7,11,0.7857142857142857,42,7.0,8,3.0
2013,HOU,7,7,11,0.7727272727272727,44,7.0,8,3.0
2013,HOU,8,7,11,0.7727272727272727,44,7.0,8,3.0
2013,HOU,9,7,11,0.723404255319149,47,7.0,8,3.0
2013,HOU,10,7,11,0.7083333333333334,48,7.0,8,3.0
2013,HOU,11,6,10,0.7083333333333334,48,6.0,7,2.0
2013,HOU,12,6,10,0.7083333333333334,48,6.0,7,2.0
2013,HOU,13,6,10,0.6938775510204082,49,6.0,7,2.0
2013,HOU,14,6,10,0.6938775510204082,49,6.0,7,2.0
2013,HOU,15,6,10,0.7083333333333334,48,6.0,7,2.0
2013,HOU,16,6,10,0.6938775510204082,49,6.0,7,2.0
2013,HOU,17,6,10,0.6415094339622641,53,6.0,7,2.0
2013,IND,1,8,11,0.7435897435897436,39,2.0,4,2.0
2013,IND,2,8,11,0.7435897435897436,39,2.0,4,2.0
2013,IND,3,9,12,0.7317073170731707,41,2.0,4,3.0
2013,IND,4,9,12,0.7380952380952381,42,2.0,4,3.0
2013,IND,5,9,12,0.7560975609756098,41,2.0,4,3.0
2013,IND,6,9,12,0.7619047619047619,42,2.0,4,3.0
2013,IND,7,9,12,0.7619047619047619,42,2.0,4,3.0
2013,IND,8,9,12,0.7674418604651163,43,2.0,4,3.0
2013,IND,9,9,12,0.75,44,2.0,4,3.0
2013,IND,10,9,12,0.75,44,2.0,4,3.0
2013,IND,11,9,12,0.7333333333333333,45,2.0,4,3.0
2013,IND,12,9,12,0.7441860465116279,43,2.0,4,3.0
2013,IND,13,9,12,0.7391304347826086,46,2.0,4,3.0
2013,IND,14,9,12,0.7083333333333334,48,2.0,4,3.0
2013,IND,15,9,12,0.6938775510204082,49,2.0,4,3.0
2013,IND,16,9,12,0.6938775510204082,49,2.0,4,3.0
2013,IND,17,9,12,0.6862745098039216,51,2.0,4,3.0
2013,IND,18,9,12,0.6862745098039216,51,2.0,4,3.0
2013,IND,19,9,13,0.6792452830188679,53,2.0,4,3.0
2013,JAX,1,5,12,0.7857142857142857,42,3.0,3,1.0
2013,JAX,2,5,12,0.7804878048780488,41,3.0,3,1.0
2013,JAX,3,5,12,0.7857142857142857,42,3.0,3,1.0
2013,JAX,4,5,12,0.7804878048780488,41,3.0,3,1.0
2013,JAX,5,4,11,0.7804878048780488,41,3.0,3,1.0
2013,JAX,6,4,11,0.8095238095238095,42,3.0,3,1.0
2013,JAX,7,4,11,0.8095238095238095,42,3.0,3,1.0
2013,JAX,8,4,11,0.8095238095238095,42,3.0,3,1.0
2013,JAX,9,4,11,0.8095238095238095,42,3.0,3,1.0
2013,JAX,10,4,11,0.7727272727272727,44,3.0,3,1.0
2013,JAX,11,4,11,0.7727272727272727,44,3.0,3,1.0
2013,JAX,12,4,11,0.7727272727272727,44,3.0,3,1.0
2013,JAX,13,4,11,0.7727272727272727,44,3.0,3,1.0
2013,JAX,14,4,11,0.7727272727272727,44,3.0,3,1.0
2013,JAX,15,4,11,0.7391304347826086,46,3.0,3,1.0
2013,JAX,16,4,11,0.6666666666666666,51,3.0,3,1.0
2013,JAX,17,4,11,0.660377358490566,53,3.0,3,1.0
2013,KC,1,11,18,0.7551020408163265,49,6.0,7,5.0
2013,KC,2,11,18,0.7551020408163265,49,6.0,7,5.0
2013,KC,3,11,18,0.7551020408163265,49,6.0,7,5.0
2013,KC,4,11,18,0.7551020408163265,49,6.0,7,5.0
2013,KC,5,11,18,0.7551020408163265,49,6.0,7,5.0
2013,KC,6,11,18,0.74,50,6.0,7,5.0
2013,KC,7,11,18,0.74,50,6.0,7,5.0
2013,KC,8,11,18,0.74,50,6.0,7,5.0
2013,KC,9,11,18,0.76,50,6.0,7,5.0
2013,KC,10,11,18,0.7755102040816326,49,6.0,7,5.0
2013,KC,11,11,18,0.7755102040816326,49,6.0,7,5.0
2013,KC,12,11,18,0.76,50,6.0,7,5.0
2013,KC,13,11,18,0.7450980392156863,51,6.0,7,5.0
2013,KC,14,11,18,0.7647058823529411,51,6.0,7,5.0
2013,KC,15,11,18,0.76,50,6.0,7,5.0
2013,KC,16,11,18,0.7692307692307693,52,6.0,7,5.0
2013,KC,17,11,18,0.7692307692307693,52,6.0,7,5.0
2013,KC,18,11,18,0.7547169811320755,53,6.0,7,5.0
2013,MIA,1,5,8,0.7111111111111111,45,3.0,7,1.0
2013,MIA,2,5,8,0.7111111111111111,45,3.0,7,1.0
